1872,Yuba Tofu Skin,Ultra-Purified Water,27,0.017611146,47,0.030656439,161,0.105014611,0.574468085,0.167701863,5.47036342
12165,Diet Cranberry with Lime Juice,Eggo Blueberry Waffles,18,0.011740764,33,0.021524734,153,0.099796493,0.545454545,0.117647059,5.465668449
48509,Plastic Spoons,Compostable Forks,32,0.020872469,111,0.072401378,81,0.052833438,0.288288288,0.395061728,5.456549883
2905,Healthy Request Condensed Soup Chicken With Rice,Premium Sweet Petites Carrots,22,0.014349823,36,0.023481528,172,0.112189522,0.611111111,0.127906977,5.447131783
48511,"No. 02 Purify and Regulate Beet, Apple, Cucumber, Lime Juice",Garlic Lovers Hommus,21,0.013697558,32,0.020872469,185,0.120668963,0.65625,0.113513514,5.438432432
1955,Panama Peach Antioxidant Infusion,Shredded Colby & Monterey Jack Cheeses,16,0.010436235,57,0.037179086,80,0.052181173,0.280701754,0.2,5.379368421
48517,Snack Sticks Chicken & Rice Recipe Dog Treats,Small Dog Biscuits,18,0.011740764,81,0.052833438,64,0.041744938,0.222222222,0.28125,5.323333333
48536,Cinnamon Brown Sugar Breakfast Biscuits,BelVita Blueberry Breakfast Biscuit Packs,17,0.011088499,62,0.040440409,79,0.051528908,0.274193548,0.215189873,5.321159657
48544,Graduates Pasta Pick-ups -  Turkey & Vegetable Ravioli,Graduates Toddlers Pasta Pick Ups Chicken & Carrot Ravioli,16,0.010436235,67,0.043701732,69,0.045006262,0.23880597,0.231884058,5.306060999
33328,"Pizza, Rice Crust, Cheese",Classic Potato Gnocchi,18,0.011740764,78,0.050876644,67,0.043701732,0.230769231,0.268656716,5.280551091
48545,"Juice Beverage, Black Currant",Chicken Salad,17,0.011088499,30,0.01956794,165,0.107623669,0.566666667,0.103030303,5.265260606
48846,2nd Foods Peas,2nd Foods Green Beans Baby Food,18,0.011740764,76,0.049572114,69,0.045006262,0.236842105,0.260869565,5.262425629
43511,"Tea, Radiant Raspberry",Organic Creamy Chocolate Fudge Nutritional Shake,20,0.013045293,96,0.062617408,61,0.039788144,0.208333333,0.327868852,5.236065574
48848,Baby 2nd Foods Apples & Chicken,2nd Foods Sweet Potato & Turkey With Whole Grains Baby Food,35,0.022829263,131,0.085446671,79,0.051528908,0.267175573,0.443037975,5.184964731
13724,Tempt Unsweetened Vanilla Hemp Milk,Classic Carbonated Natural Mineral Water,21,0.013697558,249,0.162413901,25,0.016306617,0.084337349,0.84,5.171971084
32490,Simply 100 Strawberry Blended Non-Fat Greek Yogurt,Simply 100® Blueberry Blended Non-Fat Greek Yogurt,21,0.013697558,80,0.052181173,78,0.050876644,0.2625,0.269230769,5.159538462
35472,Ham & Cheddar Lunchable,Fruit Punch Sports Drink,16,0.010436235,34,0.022176999,140,0.091317053,0.470588235,0.114285714,5.153344538
49587,Baby 1st Foods Carrots,1st Foods Squash,16,0.010436235,92,0.060008349,52,0.033917762,0.173913043,0.307692308,5.127491639
49597,Organic Fresh Pressed Pure Cranberry Juice,Chamomile Herbal Tea,20,0.013045293,81,0.052833438,75,0.04891985,0.24691358,0.266666667,5.047308642
43352,Spicy Shrimp Avocado Roll,Shrimp Spring Roll,34,0.022176999,123,0.080228554,84,0.054790232,0.276422764,0.404761905,5.045110337
49792,Chocolate Strong Dark,Chocolate Cupcakes,18,0.011740764,171,0.111537257,32,0.020872469,0.105263158,0.5625,5.043157895
50537,Gluten-Free Table Crackers,Cultured Soy Vanilla Yogurt,17,0.011088499,37,0.024133793,140,0.091317053,0.459459459,0.121428571,5.031474903
50896,Butter with Olive Oil & Sea Salt,Chips Ahoy Mini Chocolate Chip Cookies,17,0.011088499,113,0.073705907,46,0.030004174,0.150442478,0.369565217,5.014051558
2897,100% Whole Wheat Pre-Sliced Bagels,Braided Twist Honey Wheat,37,0.024133793,111,0.072401378,102,0.066530996,0.333333333,0.362745098,5.010196078
16931,White Chocolate Macadamia Nutrition Bar,Blueberries Pint,27,0.017611146,43,0.028047381,193,0.12588708,0.627906977,0.139896373,4.987858778
50902,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",Strawberry Lowfat Yogurt,22,0.014349823,56,0.036526821,121,0.078924024,0.392857143,0.181818182,4.977662338
20968,Soda,Classic Corn Dogs,18,0.011740764,151,0.098491964,37,0.024133793,0.119205298,0.486486486,4.939352067
38448,Cashew Milk Salted Caramel Cluster Non-Dairy Frozen Dessert,Porcini & Truffle Ravioli In Egg Pasta,17,0.011088499,54,0.035222292,98,0.063921937,0.314814815,0.173469388,4.924988662
13765,Blazin' Beef Recipe Dog Food,Artesian Water,20,0.013045293,45,0.02935191,139,0.090664788,0.444444444,0.143884892,4.90206235
50952,Plain Low Fat Australian Style Yogurt,Super Nutty Granola,16,0.010436235,157,0.102405552,32,0.020872469,0.101910828,0.5,4.882547771
51117,Peanut Butter Chocolate Chip Bar,Mixed Fruit Salad,16,0.010436235,72,0.046963056,70,0.045658526,0.222222222,0.228571429,4.867047619
13282,Sandwich Potato Bread,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",17,0.011088499,96,0.062617408,56,0.036526821,0.177083333,0.303571429,4.848035714
52354,Mangoes Mangoes Mangoes Stage 1 Baby Food,Organic Bananas Bananas Bananas Super Smooth Puree Stage 1,18,0.011740764,67,0.043701732,85,0.055442496,0.268656716,0.211764706,4.845682177
2916,Healthy Request Condensed Soup Chicken With Rice,Eggo Nutri-Grain Blueberry Waffles,17,0.011088499,36,0.023481528,150,0.097839699,0.472222222,0.113333333,4.826488889
52357,vitaminwater® XXX Acai Blueberry Pomegranate,Roasted Pine Nut Hommus,16,0.010436235,128,0.083489877,40,0.026090587,0.125,0.4,4.791
12171,Diet Cranberry with Lime Juice,Chicken Pot Pie,19,0.012393029,33,0.021524734,185,0.120668963,0.575757576,0.102702703,4.771380835
52427,"Yogurt, Sheep Milk, Strawberry","Yogurt, Sheep Milk, Blackberry",29,0.018915675,84,0.054790232,111,0.072401378,0.345238095,0.261261261,4.768391248
25951,Microwave Safe Paper Cups,Goat Milk Yogurt Vanilla,17,0.011088499,48,0.031308704,114,0.074358172,0.354166667,0.149122807,4.762982456
48849,Turkey and Rice Baby Food,2nd Foods Sweet Potato & Turkey With Whole Grains Baby Food,22,0.014349823,90,0.05870382,79,0.051528908,0.244444444,0.278481013,4.743831224
35411,"Yogurt, Organic, Lowfat, Strawberry",Lowfat Peach Yogurt,19,0.012393029,92,0.060008349,67,0.043701732,0.206521739,0.28358209,4.725710578
1866,Original Vanilla Nutrition Shake,Classic Potato Chips,17,0.011088499,36,0.023481528,154,0.100448758,0.472222222,0.11038961,4.701125541
52454,Mission Figs,Organic Avocados,16,0.010436235,21,0.013697558,249,0.162413901,0.761904762,0.064257028,4.691130235
52464,White Beauty Bar,"Disinfecting Wipes, Lemon Scent",29,0.018915675,153,0.099796493,62,0.040440409,0.189542484,0.467741935,4.686957622
29792,Gluten Free Rice Crust Spinach Pizza,Pecan Nut & Rice Cracker Snacks,16,0.010436235,44,0.028699645,119,0.077619495,0.363636364,0.134453782,4.684858671
52489,Cocoa Noir Cold Brew Coffee With Almondmilk,Almond Breeze Almond & Coconut Milk Blend,17,0.011088499,105,0.06848779,53,0.034570027,0.161904762,0.320754717,4.683385445
40684,Spicy Shrimp Avocado Roll,Chocolate Miracle Tart,16,0.010436235,123,0.080228554,43,0.028047381,0.130081301,0.372093023,4.637912649
40709,Shrimp Spring Roll,Spicy Shrimp Avocado Roll,31,0.020220205,84,0.054790232,123,0.080228554,0.369047619,0.25203252,4.599953542
52490,Hearty Nine Grain Bread,Crunchy Sunflower Seed Bites Sea Salt,34,0.022176999,135,0.088055729,84,0.054790232,0.251851852,0.404761905,4.596656085
33326,Gluten and Dairy Free Rice Macaroni and Cheeze,Multi Seed English Muffin,18,0.011740764,155,0.101101023,39,0.025438322,0.116129032,0.461538462,4.565121588
32488,Large Enriched Bread,Simply 100® Blueberry Blended Non-Fat Greek Yogurt,16,0.010436235,69,0.045006262,78,0.050876644,0.231884058,0.205128205,4.557770346
53450,Low Carb Whole Wheat Tortillas,Mozzarella Light Low Moisture Part Skim String Cheese,16,0.010436235,71,0.046310791,76,0.049572114,0.225352113,0.210526316,4.545945145
1959,Classic Roast Coffee K-Cups,Stage 1 Newborn Hypoallergenic Liquid Detergent,23,0.015002087,51,0.033265498,153,0.099796493,0.450980392,0.150326797,4.519000384
13764,Kickin' Chicken Recipe Dog Food,Artesian Water,18,0.011740764,44,0.028699645,139,0.090664788,0.409090909,0.129496403,4.512125572
53452,Organic Turmeric Ginger & Beet Superfoods Bar,Organic Hazelnut Hemp Cacao Superfoods Bar,22,0.014349823,110,0.071749113,68,0.044353997,0.2,0.323529412,4.509176471
53454,2-Ply 100% Recycled Bathroom Tissue,Habanero Roasted Tomato Salsa,18,0.011740764,167,0.108928199,37,0.024133793,0.107784431,0.486486486,4.466120732
47219,Cilantro Chili,Sea Salt Kettle Cooked Potato Chips,17,0.011088499,50,0.032613233,117,0.076314966,0.34,0.145299145,4.455220513
33329,Sweet Potato Gnocchi,Classic Potato Gnocchi,17,0.011088499,88,0.05739929,67,0.043701732,0.193181818,0.253731343,4.42046133
1668,Organic Raw Multigreen Kobmbucha,Real Vegetable Chips BBQ Sweets,21,0.013697558,270,0.176111459,27,0.017611146,0.077777778,0.777777778,4.416395062
1960,Panama Peach Antioxidant Infusion,Stage 1 Newborn Hypoallergenic Liquid Detergent,25,0.016306617,57,0.037179086,153,0.099796493,0.438596491,0.163398693,4.394908841
1666,Cola,Pink Grapefruit Sparkling Water with Juice,28,0.018263411,243,0.158500313,41,0.026742851,0.115226337,0.682926829,4.308678109
12805,Coffee All Natural Lowfat Yogurt,Lowfat Maple Yogurt Organic,19,0.012393029,55,0.035874556,123,0.080228554,0.345454545,0.154471545,4.305880266
20970,Lunchables Ham & Cheddar with Cracker Stackers,Freshly made pasta in a Real Cheddar cheese sauce Macaroni & Cheese,19,0.012393029,61,0.039788144,111,0.072401378,0.31147541,0.171171171,4.302064688
50908,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",70% Dark Chocolate Bar,17,0.011088499,56,0.036526821,109,0.071096848,0.303571429,0.155963303,4.26982962
56016,Sweetened Light Whipped Cream,Organic Tofu Veggie Burger,20,0.013045293,114,0.074358172,63,0.041092674,0.175438596,0.317460317,4.269340017
43353,Original Rice Drink,Shrimp Spring Roll,18,0.011740764,77,0.050224379,84,0.054790232,0.233766234,0.214285714,4.266567718
56054,Coke Classic,Sea Salted Reduced Fat Potato Chips,19,0.012393029,214,0.139584638,32,0.020872469,0.088785047,0.59375,4.253691589
20983,Real Cheddar Baked Cheese Puffs,Crunch Time,23,0.015002087,108,0.070444584,77,0.050224379,0.212962963,0.298701299,4.24023088
32493,Large Enriched Bread,Non-Fat Vanilla Blended Greek Yogurt,19,0.012393029,69,0.045006262,100,0.065226466,0.275362319,0.19,4.221634783
29791,Crispy Rice Cereal,Pecan Nut & Rice Cracker Snacks,18,0.011740764,55,0.035874556,119,0.077619495,0.327272727,0.151260504,4.216372804
56153,Pirate's Booty Aged White Cheddar Baked Rice and Corn Puffs,Turkey Smoked Sausage,16,0.010436235,146,0.095230641,40,0.026090587,0.109589041,0.4,4.200328767
1877,Yuba Tofu Skin,Frozen Blueberries,19,0.012393029,47,0.030656439,150,0.097839699,0.404255319,0.126666667,4.131812766
56213,Frozen Blueberries,Yuba Tofu Skin,19,0.012393029,150,0.097839699,47,0.030656439,0.126666667,0.404255319,4.131812766
56967,Bamba Peanut Snack,"Applesauce On The Go Pouches, Variety",17,0.011088499,93,0.060660614,68,0.044353997,0.182795699,0.25,4.121290323
57054,Ciabatta Bread,Fiesta Lime Rice Chips,16,0.010436235,62,0.040440409,96,0.062617408,0.258064516,0.166666667,4.121290323
56971,Organic 100% Whole Wheat Penne Rigate,Organic Hemp Plus Granola Cereal,19,0.012393029,35,0.022829263,202,0.131757462,0.542857143,0.094059406,4.12012447
56055,Coke Classic,Mozzarella Finely Shredded Shredded Cheese,17,0.011088499,214,0.139584638,30,0.01956794,0.079439252,0.566666667,4.059663551
12808,Coffee All Natural Lowfat Yogurt,Smartwater Electrolyte Enhanced Water,23,0.015002087,55,0.035874556,159,0.103710081,0.418181818,0.144654088,4.032219554
57058,Acai Berry Chia Bar,Mango Chia Bar,17,0.011088499,158,0.103057817,41,0.026742851,0.107594937,0.414634146,4.023315838
5017,All Natural Homogenized Vitamin D Milk,Uncured Applewood Smoked Bacon,22,0.014349823,64,0.041744938,131,0.085446671,0.34375,0.167938931,4.022977099
33331,"Pizza, Rice Crust, Cheese",Sweet Potato Gnocchi,18,0.011740764,78,0.050876644,88,0.05739929,0.230769231,0.204545455,4.02041958
57083,"Milk, Reduced Fat, 2% Milkfat",No sugar Added Butter Pecan Ice Cream,23,0.015002087,266,0.1735024,33,0.021524734,0.086466165,0.696969697,4.017060834
17124,Artesian Water,Kickin' Chicken Recipe Dog Food,16,0.010436235,139,0.090664788,44,0.028699645,0.115107914,0.363636364,4.010778286
57636,Salty Caramel Ice Cream,Potato Chips Sea Salt & Vinegar,16,0.010436235,72,0.046963056,85,0.055442496,0.222222222,0.188235294,4.008156863
25954,Microwave Safe Paper Cups,Original Crackers,17,0.011088499,48,0.031308704,136,0.088707994,0.354166667,0.125,3.9925
40715,Shrimp Spring Roll,Original Long Grain & Wild Rice Mix,19,0.012393029,84,0.054790232,87,0.056747026,0.226190476,0.218390805,3.985944171
57781,V-Fusion Light Strawberry Banana Juice,Smok Cured Turkey Bacon,16,0.010436235,49,0.031960968,126,0.082185348,0.326530612,0.126984127,3.973100097
57785,Unsweetened Blackberry Water,Unsweetened Strawberry Kiwi Water,19,0.012393029,129,0.084142142,57,0.037179086,0.147286822,0.333333333,3.961550388
57823,Natural Lime Flavor Sparkling Mineral Water,Ginger Brew Caffeine Free,37,0.024133793,239,0.155891254,60,0.03913588,0.154811715,0.616666667,3.955748954
52466,White Beauty Bar,Chocolate Graham Snacks,26,0.016958881,153,0.099796493,66,0.043049468,0.169934641,0.393939394,3.947427213
58899,All Whites 100% Egg Whites,45 Calories & Delight Wheat Bread,18,0.011740764,123,0.080228554,57,0.037179086,0.146341463,0.315789474,3.936123235
58989,Blue Corn Tortilla Chips,Organic Wedge Cut Oven Fries,23,0.015002087,101,0.065878731,89,0.058051555,0.227722772,0.258426966,3.922767827
20976,Lunchables Ham & Cheddar with Cracker Stackers,Calcium Pulp Free Orange Juice,19,0.012393029,61,0.039788144,122,0.079576289,0.31147541,0.155737705,3.914173609
12356,Flip Chocolate Haze Craze Low-Fat Greek Yogurt,Organic Premium Sweet Petite Mini Peeled Carrots,18,0.011740764,62,0.040440409,114,0.074358172,0.290322581,0.157894737,3.904380306
48388,O'Soy Smooth & Creamy Vanilla Organic Soy Yogurt,O'Soy Fruit on the Bottom Strawberry Organic Soy Yogurt,33,0.021524734,120,0.07827176,108,0.070444584,0.275,0.305555556,3.903777778
48851,Baby 2nd Foods Apples & Chicken,2nd Foods Chicken & Rice Baby Food,19,0.012393029,131,0.085446671,57,0.037179086,0.145038168,0.333333333,3.901068702
32718,No Sugar Added Applesauce,Original Almond Breeze Almond Milk,16,0.010436235,84,0.054790232,75,0.04891985,0.19047619,0.213333333,3.893638095
59168,Honey Nut Oatmeal Squares,Harvest Cheddar Multigrain Chips,20,0.013045293,56,0.036526821,142,0.092621582,0.357142857,0.14084507,3.855935614
56015,Cola,Pink Grapefruit Sparkling Natural Mineral Water,22,0.014349823,243,0.158500313,36,0.023481528,0.090534979,0.611111111,3.85558299
59171,2nd Foods Banana Mixed Berries,2nd Foods Bananas with Apples & Pears,17,0.011088499,88,0.05739929,77,0.050224379,0.193181818,0.220779221,3.846375443
59173,Old Fashioned Sourdough Spelt Bread,Hibiscus Organic Raw Kombucha,17,0.011088499,75,0.04891985,91,0.059356084,0.226666667,0.186813187,3.81876044
48068,Organic Turmeric Ginger & Beet Superfoods Bar,Coconut Kale & Cacao Organic Superfoods Bar,19,0.012393029,110,0.071749113,70,0.045658526,0.172727273,0.271428571,3.783023377
59433,"Yogurt, Sheep Milk, Blackberry","Yogurt, Sheep Milk, Strawberry",23,0.015002087,111,0.072401378,84,0.054790232,0.207207207,0.273809524,3.781827542
59437,Chocolate Mint Builder's Bar,Builder's Chocolate Peanut Butter Bar,22,0.014349823,87,0.056747026,103,0.06718326,0.252873563,0.213592233,3.763937061
57788,Raspberry Essence Water,Unsweetened Pomegranate Essence Water,23,0.015002087,79,0.051528908,119,0.077619495,0.291139241,0.193277311,3.750852037
47935,Artesian Water,Cage Free Real Egg Product,21,0.013697558,139,0.090664788,62,0.040440409,0.151079137,0.338709677,3.735845904
23407,Organic Dandelion Greens,Naturally Smoked Oysters in Pure Olive Oil,16,0.010436235,110,0.071749113,60,0.03913588,0.145454545,0.266666667,3.716654545
57787,Unsweetened Blackberry Water,Unsweetened Pomegranate Essence Water,37,0.024133793,129,0.084142142,119,0.077619495,0.286821705,0.31092437,3.695227672
15917,Organic Macaroni & Mild Cheddar Cheese,Fresh CA Grown Eggs,16,0.010436235,44,0.028699645,151,0.098491964,0.363636364,0.105960265,3.692040939
16002,Mixed Vegetables,Fruit By The Foot Berry Tie Dye Fruit Snacks,16,0.010436235,202,0.131757462,33,0.021524734,0.079207921,0.484848485,3.679855986
25952,Organic Quinoa Hot Cereal Flakes,Goat Milk Yogurt Vanilla,18,0.011740764,66,0.043049468,114,0.074358172,0.272727273,0.157894737,3.667751196
59447,1 Ply Paper Towels,Cinnamon Brown Sugar Breakfast Biscuits,20,0.013045293,135,0.088055729,62,0.040440409,0.148148148,0.322580645,3.663369176
44289,Organic Lori's Lemon Tea,Honest T Pomegranate Red Herbal Tea,21,0.013697558,139,0.090664788,64,0.041744938,0.151079137,0.328125,3.619100719
59981,Organic Wise Punkin Level 2 Baby Food,Natural Unsalted Macadamia,20,0.013045293,223,0.14545502,38,0.024786057,0.089686099,0.526315789,3.618409252
57796,Unsweetened Blackberry Water,Raspberry Essence Water,24,0.015654352,129,0.084142142,79,0.051528908,0.186046512,0.303797468,3.610526936
60118,Quaker Life Cinnamon Cereal,Cinnamon Bread,16,0.010436235,213,0.138932373,32,0.020872469,0.075117371,0.5,3.598873239
1874,Blazin' Beef Recipe Dog Food,Ultra-Purified Water,17,0.011088499,45,0.02935191,161,0.105014611,0.377777778,0.105590062,3.597383023
33334,"Pizza, Rice Crust, Cheese",Rice Express Fresh Steamed Sticky White Rice,19,0.012393029,78,0.050876644,104,0.067835525,0.243589744,0.182692308,3.590887574
32496,Large Enriched Bread,Zero Soda,20,0.013045293,69,0.045006262,124,0.080880818,0.289855072,0.161290323,3.583730715
49588,1st Foods Sweet Potatoes,1st Foods Squash,17,0.011088499,140,0.091317053,52,0.033917762,0.121428571,0.326923077,3.580087912
47236,Cilantro Chili,Thin Stackers Brown Rice Lightly Salted,24,0.015654352,50,0.032613233,206,0.134366521,0.48,0.116504854,3.572318447
60122,Mozzarella String Cheese,Sweetened Corn & Oat Cereal,17,0.011088499,203,0.132409727,36,0.023481528,0.083743842,0.472222222,3.5663711
57084,"Milk, Reduced Fat, 2% Milkfat",Fat Free Half And Half Creamer,21,0.013697558,266,0.1735024,34,0.022176999,0.078947368,0.617647059,3.559876161
60125,Harvest Peach Yogurt,Original Key Lime Pie Yogurt,20,0.013045293,169,0.110232728,51,0.033265498,0.118343195,0.392156863,3.557535677
42968,Cream Top Strawberry on the Bottom Yogurt,Cream Top Apricot Mango Fruit on the Bottom Yogurt,28,0.018263411,237,0.154586725,51,0.033265498,0.11814346,0.549019608,3.551531397
60180,Strawberry Lemonade,Garlic Marinara Cooking Sauce,16,0.010436235,49,0.031960968,141,0.091969317,0.326530612,0.113475177,3.550429874
60188,Blueberry Soy Yogurt,Peach & Mango Soy Yogurt,26,0.016958881,119,0.077619495,95,0.061965143,0.218487395,0.273684211,3.525972579
60194,Peach & Mango Soy Yogurt,Blueberry Soy Yogurt,26,0.016958881,95,0.061965143,119,0.077619495,0.273684211,0.218487395,3.525972579
60197,Pad Thai,Chinese Noodles and Veggies in a Cashew Cream Sauce,22,0.014349823,246,0.160457107,39,0.025438322,0.089430894,0.564102564,3.515597248
48853,Baby 2nd Foods Apples & Chicken,Turkey and Rice Baby Food,27,0.017611146,131,0.085446671,90,0.05870382,0.20610687,0.3,3.510961832
57789,Mango Grapefruit Water,Unsweetened Pomegranate Essence Water,29,0.018915675,107,0.069792319,119,0.077619495,0.271028037,0.243697479,3.49175214
60222,Organic Baby Food Creamy Vegetables with Chicken,Organic Root Vegetables & Apples with Beef Stage 3 Baby Food,25,0.016306617,108,0.070444584,102,0.066530996,0.231481481,0.245098039,3.479302832
17123,Ultra-Purified Water,Kickin' Chicken Recipe Dog Food,16,0.010436235,161,0.105014611,44,0.028699645,0.099378882,0.363636364,3.462721626
1873,Kickin' Chicken Recipe Dog Food,Ultra-Purified Water,16,0.010436235,44,0.028699645,161,0.105014611,0.363636364,0.099378882,3.462721626
43529,Honest T Pomegranate Red Herbal Tea,Organic Lori's Lemon Tea,20,0.013045293,64,0.041744938,139,0.090664788,0.3125,0.143884892,3.44676259
29793,White Unscented Facial Tissue,Pecan Nut & Rice Cracker Snacks,16,0.010436235,60,0.03913588,119,0.077619495,0.266666667,0.134453782,3.435563025
60198,Pad Thai,Organic Fair Trade 70% Dark Chocolate with Sea Salt,22,0.014349823,246,0.160457107,40,0.026090587,0.089430894,0.55,3.427707317
25955,Organic Quinoa Hot Cereal Flakes,Original Crackers,20,0.013045293,66,0.043049468,136,0.088707994,0.303030303,0.147058824,3.416042781
48859,2nd Foods Nature Select Blended Fruits with Oatmeal,Pears & Cinnamon With Oatmeal,23,0.015002087,96,0.062617408,108,0.070444584,0.239583333,0.212962963,3.401018519
48856,Pears & Cinnamon With Oatmeal,2nd Foods Nature Select Blended Fruits with Oatmeal,23,0.015002087,108,0.070444584,96,0.062617408,0.212962963,0.239583333,3.401018519
38458,Porcini & Truffle Ravioli In Egg Pasta,Cold-Pressed Organic Orange,37,0.024133793,98,0.063921937,171,0.111537257,0.37755102,0.216374269,3.384976728
60226,2nd Foods Organic  Pear and Spinach Baby Food,"2nd Foods Organic Fruit & Veggies - Apples, Zucchini, Spinach & Strawberries",16,0.010436235,145,0.094578376,50,0.032613233,0.110344828,0.32,3.383437241
57813,Unsweetened Pomegranate Essence Water,Mango Grapefruit Water,28,0.018263411,119,0.077619495,107,0.069792319,0.235294118,0.261682243,3.371346894
26858,Smartfood White Cheddar Cheese Popcorn,Provolone Slices,21,0.013697558,102,0.066530996,94,0.061312878,0.205882353,0.223404255,3.357897372
59167,O'Soy Fruit on the Bottom Strawberry Organic Soy Yogurt,O'Soy Fruit on the Bottom Blueberry Organic Soy Yogurt,25,0.016306617,108,0.070444584,106,0.069140054,0.231481481,0.235849057,3.348008386
60254,Purified Water,Baby Swiss,16,0.010436235,262,0.170893342,28,0.018263411,0.061068702,0.571428571,3.343773173
60302,Sesame Seaweed Salad,S'mores ZBar,16,0.010436235,319,0.208072427,23,0.015002087,0.05015674,0.695652174,3.343317432
25963,Organic Quinoa Hot Cereal Flakes,Baked White Cheddar Cheese Puffs,27,0.017611146,66,0.043049468,188,0.122625757,0.409090909,0.143617021,3.336092843
48503,1% Low Fat Milk,Wheat Sandwich Bread,61,0.039788144,417,0.271994364,68,0.044353997,0.146282974,0.897058824,3.298078713
64351,Nonfat Strawberry With Fruit On The Bottom Greek Yogurt,"0% Greek, Blueberry on the Bottom Yogurt",49,0.031960968,153,0.099796493,149,0.097187435,0.320261438,0.32885906,3.29529675
40716,Spicy Shrimp Avocado Roll,Original Long Grain & Wild Rice Mix,23,0.015002087,123,0.080228554,87,0.056747026,0.18699187,0.264367816,3.295183628
64364,Organic Baby Food Garden Vegetables with Turkey,Organic Baby Food Creamy Vegetables with Chicken,19,0.012393029,82,0.053485702,108,0.070444584,0.231707317,0.175925926,3.289214092
57797,Unsweetened Pomegranate Essence Water,Raspberry Essence Water,20,0.013045293,119,0.077619495,79,0.051528908,0.168067227,0.253164557,3.261610467
64368,Builder's Chocolate Peanut Butter Bar,Chocolate Mint Builder's Bar,19,0.012393029,103,0.06718326,87,0.056747026,0.184466019,0.218390805,3.250672916
64382,Low-Fat Mango on the Bottom Greek Yogurt,Non-Fat Blackberry on the Bottom Greek Yogurt,21,0.013697558,148,0.09653517,67,0.043701732,0.141891892,0.313432836,3.246825333
64422,Stand 'n Stuff Taco Shells,Taco Seasoning Mix Original,24,0.015654352,97,0.063269672,117,0.076314966,0.24742268,0.205128205,3.242125297
64425,Eat Your Colors Purples Puree Baby Food,Eat Your Colors Reds Puree Baby Food,51,0.033265498,170,0.110884993,142,0.092621582,0.3,0.35915493,3.238985915
52455,Smoked Maple Ham,Organic Avocados,31,0.020220205,59,0.038483615,249,0.162413901,0.525423729,0.124497992,3.235090872
38470,Porcini & Truffle Ravioli In Egg Pasta,Bolani Spinach Filled Flatbread,37,0.024133793,98,0.063921937,179,0.116755375,0.37755102,0.206703911,3.233692851
25962,Microwave Safe Paper Cups,Baked White Cheddar Cheese Puffs,19,0.012393029,48,0.031308704,188,0.122625757,0.395833333,0.10106383,3.227978723
64458,Organic Low Fat Plain Yogurt,Crispy Gluten Free Baked Multigrain Crackers,17,0.011088499,150,0.097839699,54,0.035222292,0.113333333,0.314814815,3.217659259
64633,Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt,Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit,70,0.045658526,226,0.147411814,148,0.09653517,0.309734513,0.472972973,3.208514709
12360,Flip Chocolate Haze Craze Low-Fat Greek Yogurt,Organic Unsalted Diced Tomatoes,22,0.014349823,62,0.040440409,170,0.110884993,0.35483871,0.129411765,3.200060721
15910,Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee,Vanilla with Oreo/M&Ms Variety Pack Lowfat Yogurt,17,0.011088499,234,0.152629931,35,0.022829263,0.072649573,0.485714286,3.182300366
64655,Lime Italian Sparkling Mineral Water,Cinnamon Babka,18,0.011740764,396,0.258296807,22,0.014349823,0.045454545,0.818181818,3.167603306
50927,Soda,Lunchables Ham & Cheddar with Cracker Stackers,19,0.012393029,151,0.098491964,61,0.039788144,0.125827815,0.31147541,3.162444903
66759,Avocado Oil Canyon Cut Kettle Cooked Potato Chips Sea Salt,Chocolate Macaroons,28,0.018263411,93,0.060660614,146,0.095230641,0.301075269,0.191780822,3.161537782
66768,100% Mighty Mango Juice Smoothie,Blue Machine 100% Juice Smoothie,18,0.011740764,97,0.063269672,90,0.05870382,0.18556701,0.2,3.161072165
66771,Tomato Goat Cheese & Herbs Pizza,Carrot Muffins,21,0.013697558,146,0.095230641,70,0.045658526,0.143835616,0.3,3.150246575
66799,Dark Sweet Cherries,Chocolate Sleep Supplement,18,0.011740764,237,0.154586725,37,0.024133793,0.075949367,0.486486486,3.147013342
66800,Creme Caramel Low Fat Frozen Yogurt,Organic After Dark Chocolate Frozen Nonfat Yogurt,20,0.013045293,93,0.060660614,105,0.06848779,0.215053763,0.19047619,3.140030722
15889,1% Low Fat Milk,"9\"" Paper Plates",45,0.02935191,417,0.271994364,53,0.034570027,0.107913669,0.849056604,3.121596308
60224,Organic Baby Food Creamy Vegetables with Chicken,Organic Baby Food Garden Vegetables with Turkey,18,0.011740764,108,0.070444584,82,0.053485702,0.166666667,0.219512195,3.116097561
47936,Salted Caramel Lean Protein & Fiber Bar,Cage Free Real Egg Product,21,0.013697558,167,0.108928199,62,0.040440409,0.125748503,0.338709677,3.109476531
60124,Mozzarella String Cheese,"Pretzel \""Shells\""",16,0.010436235,203,0.132409727,39,0.025438322,0.078817734,0.41025641,3.098385752
