user_id,customer type
175768,0
39282,4
85113,0
52488,0
30875,0
155588,0
3652,0
97703,0
194334,0
55667,0
27367,0
170268,0
20064,0
27461,0
41672,0
53820,0
154944,0
42341,0
189373,0
190269,0
203296,0
53776,0
103262,0
73087,0
37833,0
181882,0
203284,0
54682,0
200712,0
56886,3
124755,0
44678,0
205965,0
140567,0
92177,0
75009,0
194865,2
145850,0
157048,0
190327,0
29163,0
44609,0
50439,0
27836,0
186364,0
35117,0
195438,0
102047,0
167050,0
12410,2
181560,0
105832,0
5824,0
136449,0
43322,0
183816,0
165482,0
92598,0
6879,0
123074,2
10553,0
9533,0
13285,0
58579,0
93424,0
69223,0
57506,0
151754,0
162947,0
201806,0
36186,0
84867,0
164218,0
42958,0
170171,0
18372,0
85407,0
31960,0
201444,0
62505,0
123700,0
7614,0
117969,0
14593,0
34567,0
38121,0
8893,0
69541,0
83474,0
169934,0
53329,0
154066,0
195599,0
12659,0
80424,0
51480,0
112367,0
179277,0
168141,0
125705,0
185820,0
80524,2
146882,0
106926,0
109908,0
7293,0
41388,0
95612,0
20872,0
146748,0
79479,0
12194,0
49357,0
137255,0
51758,0
147047,2
46828,0
104375,0
63844,0
54931,3
112183,0
126438,0
188042,0
80755,0
150395,0
104366,0
102370,0
104843,0
159097,0
103697,0
23548,4
56144,0
132399,2
189572,0
15221,0
4738,0
34161,0
98876,0
197361,0
114453,2
169384,0
118147,0
99986,0
126498,0
180333,0
154517,0
93840,0
144044,0
50842,0
41738,0
70003,0
21590,0
53815,0
107325,0
117102,0
45059,0
120383,0
42100,0
86804,0
90720,0
201825,0
186761,0
92569,0
64101,0
60585,2
204850,0
136410,0
187762,0
190078,0
26185,0
120273,0
133503,0
142058,0
201155,0
204540,0
83578,0
43936,0
96104,4
107950,0
45497,0
41105,0
43325,0
86072,0
49528,0
206116,0
130054,0
128771,0
197224,0
120290,0
182441,0
184805,0
188755,0
188029,0
12890,0
117338,0
84240,0
188767,0
183930,0
109892,0
13224,2
186474,0
60502,0
39308,2
33204,0
93059,0
47104,0
102243,0
93811,0
194121,0
19423,0
123842,0
84089,2
149509,0
82217,0
111992,2
176738,0
116409,0
185479,2
69236,0
143108,0
158823,0
188030,0
23605,0
48552,0
187389,0
96758,0
189610,0
120268,4
174121,0
114874,0
138653,0
79463,0
173612,0
132471,0
186971,0
46931,0
183273,2
175731,0
96514,0
173650,0
52511,0
165998,0
32340,0
86263,0
126372,0
42217,0
185985,0
178506,2
160055,0
183768,0
143263,0
12810,0
24207,0
159460,0
145324,0
189999,0
96785,0
156282,0
96515,0
174555,3
74168,0
89514,0
53111,0
58951,0
100629,0
160146,0
89460,0
169467,0
105618,0
83185,0
183862,0
137980,0
42078,0
83428,0
12360,0
26898,0
450,0
52928,0
127216,2
162105,0
108742,0
128726,0
148344,0
128704,2
2143,0
82474,0
35996,0
63129,0
152512,2
5646,0
76229,0
14745,0
54981,0
110080,0
176040,0
28827,0
51083,0
17557,0
132424,0
145702,0
63144,0
89903,2
167298,0
177189,0
1396,0
160668,0
126454,0
125763,0
162762,0
203795,0
158101,0
67474,0
193105,0
168233,0
17679,0
98923,0
69942,0
26113,0
157992,2
125951,0
137813,0
195531,0
56253,0
76766,0
87443,0
3246,0
82573,2
139604,0
90083,0
25149,0
78536,0
80349,3
28379,0
106498,0
32750,0
191961,0
14321,2
117,0
43056,0
66096,2
80989,0
63159,0
43580,0
44765,0
67533,0
193197,0
19388,0
87790,0
91388,0
136728,0
172897,0
159302,0
186514,0
167406,0
44139,0
46889,0
20020,2
72918,0
101438,0
179222,0
23647,0
79289,0
53893,0
167769,0
100719,0
198633,0
55376,0
19605,0
80544,0
9311,0
136068,0
10931,0
98237,0
45759,0
197367,0
43481,0
31627,2
34488,0
180006,0
20345,0
77362,0
94171,0
170424,0
49916,0
151001,0
62377,2
124304,2
80948,0
160299,0
139982,0
127185,2
2709,0
81974,0
7908,0
111444,0
87632,0
91216,0
147995,0
170755,0
134679,0
131493,0
110104,0
58716,0
50803,0
164728,0
117404,0
34793,0
2199,0
151489,2
130635,0
88997,0
52646,0
10374,0
205092,0
183060,0
98783,0
175215,0
68009,0
88275,4
32887,0
194990,0
112405,0
133108,0
139261,0
127867,0
141562,0
107767,0
51849,0
150748,0
93460,0
164213,0
71388,2
35422,0
85661,0
120672,3
30864,0
147390,0
101035,0
194193,0
135384,4
177081,0
49614,0
175728,0
20838,3
158699,0
32236,0
106772,4
6257,2
50484,0
139351,0
167148,0
98166,0
85503,0
96459,0
60689,0
165680,0
99301,0
162869,0
91153,4
160682,0
200990,0
42943,0
509,0
56266,0
16604,0
128208,0
40975,0
31379,0
12903,0
178407,0
74128,0
160947,0
130498,0
161136,0
22375,0
181004,2
126312,0
117839,0
23054,0
130239,0
93880,0
66299,0
108859,2
81315,0
47622,0
52846,0
157585,0
144970,0
169114,0
101891,0
16896,0
145936,0
104222,0
42611,0
142322,0
58775,0
17691,0
165158,0
8574,0
101501,0
37903,0
39755,0
135410,0
40449,0
23168,0
116564,3
56833,0
47233,0
109473,0
18797,0
10914,0
49611,0
126978,0
159526,0
188154,0
71198,0
5335,0
16056,0
165328,0
201537,4
150040,0
7344,0
78424,2
60001,0
88003,0
156906,0
187416,0
64003,0
71840,0
20540,0
81102,0
174366,0
74696,0
182386,0
174529,0
83835,0
6697,0
13280,0
117129,0
20901,0
54891,0
24274,0
77396,0
108344,0
39461,0
60466,0
3596,0
86067,0
169605,0
147445,0
138559,0
99669,2
192049,2
113114,2
166820,0
201190,0
4548,0
51712,0
46280,0
13048,0
45454,0
14438,0
124723,0
122991,0
184369,0
59558,0
37539,0
65821,0
100136,0
154795,0
61943,0
162429,0
90342,0
97425,0
161295,0
168483,0
8665,0
51016,0
37942,2
174351,2
19944,0
66317,0
162082,0
91957,0
192051,0
21224,0
34550,0
172946,0
143176,0
202940,0
92270,0
194129,0
173897,0
120681,0
177330,0
56482,3
199906,0
137664,0
12665,0
38474,0
114808,0
155977,0
190383,0
70910,0
133970,3
27421,0
124737,0
180967,0
64019,0
199466,0
126297,0
71403,0
6662,0
106066,2
95834,0
74745,0
138402,0
142156,0
187210,0
64092,0
74542,0
56667,0
67587,0
145146,0
87161,2
194537,0
188033,0
138909,0
91801,0
38143,0
127982,2
47938,0
153387,0
140423,0
120655,0
76866,0
37841,0
200708,0
85989,0
182756,0
150791,0
147818,0
116910,0
78289,0
50609,2
6391,0
192513,0
95958,0
164453,0
154566,0
184320,0
112965,0
45290,0
89299,0
76644,0
123661,0
78288,0
37523,0
159835,0
48101,0
201521,0
151941,0
40458,0
43960,0
66062,0
23561,0
183002,0
66213,0
50334,0
182589,0
178579,0
175260,1
201349,0
189920,0
20652,0
16480,0
40707,0
129315,0
54797,0
155919,0
143576,0
110297,2
90220,0
205040,0
120631,2
90861,0
117393,0
196994,0
141401,0
135795,0
190963,0
137460,0
99940,0
1648,0
63359,0
130130,0
19215,0
193293,0
201419,0
164200,0
78070,0
203482,0
59192,0
171284,0
74294,0
97112,0
127999,2
281,0
53630,0
152185,0
131183,0
139475,4
10451,0
69523,4
7012,0
66640,0
101079,0
50147,0
31167,0
65372,0
28476,0
132037,0
77564,0
63189,0
54928,0
133800,0
146062,0
73868,2
81010,0
70268,0
21315,0
72774,0
127896,2
20558,0
118703,0
114839,0
140746,0
180142,0
51008,0
3621,0
35082,0
133720,0
133433,0
75658,0
179427,0
146841,0
53558,0
121166,0
134014,2
77489,0
176322,0
40225,0
168827,0
65566,0
155986,0
59137,0
203244,0
88346,0
95967,2
202311,0
190234,0
91989,0
148903,0
155494,0
108780,0
172351,0
92383,0
52283,0
110159,0
97886,0
187828,3
17085,0
86616,0
24324,0
192875,0
31643,0
144959,0
22374,0
104871,0
159624,0
203441,2
71893,0
22256,0
176569,0
178688,2
27762,0
140047,0
200452,0
176422,0
74772,0
183118,2
159092,0
25612,0
111177,0
120415,0
98796,0
189666,0
27818,0
117354,0
200306,0
131355,0
76347,0
31816,0
104322,0
178404,0
94794,0
81651,0
34042,0
56827,0
179636,0
128577,0
42435,0
48078,0
154621,0
106385,0
197775,0
190762,0
19036,0
104806,0
65928,0
145953,0
118652,0
173582,0
205262,0
169403,0
205558,0
71974,0
151366,0
60840,0
23982,2
42959,0
118339,0
15538,0
102702,0
98558,0
95176,0
40746,0
77583,0
158063,2
21923,0
33742,0
70257,0
167708,0
103285,2
156011,0
83929,0
37585,0
52228,0
144369,0
174803,0
107733,0
156553,0
124512,0
121758,0
194735,0
26349,0
18995,0
104577,0
102738,0
116326,0
28952,0
57309,2
149841,0
196273,0
158994,0
7219,0
37415,0
39019,2
74484,0
183194,0
102988,0
23437,0
124758,3
198175,0
37595,2
154751,0
190304,2
172202,0
3955,0
181594,0
103307,0
77670,0
108235,0
131138,0
103771,0
175921,0
68253,0
11882,0
153230,0
148614,0
178660,0
204142,3
174104,0
171416,1
145561,0
178679,0
34229,0
186539,0
19484,0
202384,0
52961,0
37561,2
172639,0
30404,0
108588,0
176743,0
51379,0
56046,0
62742,0
167279,0
88131,0
7532,0
153323,0
21796,0
105288,0
187079,2
34966,0
119280,0
177062,2
15503,0
45042,0
66777,0
90306,0
53738,0
113653,0
113720,0
88417,0
43805,0
89080,0
168148,2
133542,2
156295,2
157419,0
197157,0
179280,0
148997,0
46703,0
138900,0
176677,0
129980,0
87498,0
174146,0
113760,0
66813,0
41310,4
183334,0
133983,0
1494,0
4679,0
30524,0
2526,0
135666,0
182729,0
129363,0
47834,0
11751,0
165824,0
152358,0
68765,0
165835,0
52985,0
59246,0
47344,0
201738,0
94880,0
12203,2
68588,0
179210,0
32557,0
2748,0
14470,0
128143,0
13253,4
185018,0
118245,0
33626,2
83397,0
188217,0
183933,0
103489,0
124719,0
132359,0
144793,2
175543,0
180157,0
167326,0
14472,0
15109,0
84503,0
39451,0
108194,0
108569,0
26588,0
33039,0
157851,2
47410,0
153729,0
184080,0
60005,0
84114,0
151278,0
88135,2
101590,0
161182,0
69998,0
154068,0
137250,0
33084,0
46069,0
126322,0
23618,0
171561,0
152747,0
64545,0
190366,0
4562,0
136357,0
169733,0
52659,0
178492,0
92044,0
146646,0
201335,0
111683,2
110689,0
153783,0
133428,0
122901,0
136370,0
51823,0
6111,0
206043,0
19873,2
32139,0
102211,0
55557,0
177396,0
90825,0
179341,0
143001,0
45736,0
32448,2
190586,0
89034,0
72310,0
162987,0
205968,4
31049,0
43426,0
65162,0
146255,0
49945,0
204807,0
132147,0
69540,2
118229,0
80463,0
112015,0
139217,0
4596,2
93912,0
55058,0
49149,0
5833,0
175589,0
46053,0
156356,0
58430,0
32047,0
146369,2
133,0
71296,0
60559,0
103863,2
184527,0
64808,2
203621,0
46792,2
83726,0
140055,0
27144,0
161585,0
105338,0
201606,0
2858,0
80720,0
194492,0
183531,0
15455,0
11235,0
102951,2
170882,0
70903,0
54372,2
96783,0
33444,0
126281,2
130998,2
152055,0
173523,0
163017,0
70984,0
205132,0
11432,0
82106,0
36739,0
130865,0
34525,0
88673,0
155799,0
24483,0
138086,2
69899,0
142773,4
169398,4
56237,2
65137,0
200524,0
105633,0
84631,0
162440,0
161973,0
96680,0
202621,0
125926,0
80803,0
31031,0
193999,0
19688,0
190571,0
150777,0
132382,2
165106,0
153422,0
96299,0
6475,0
3542,0
116481,0
200302,0
132187,2
35100,2
17987,0
131127,0
201874,2
79743,0
45349,0
58048,0
179595,0
49751,0
17599,0
142049,0
116616,0
34795,0
1924,0
53246,0
148359,0
171048,0
201615,0
91174,0
99554,0
22616,0
48475,0
117955,0
6159,0
39720,0
171035,0
4765,0
11507,0
40847,0
60517,4
85394,4
42549,0
198396,0
205007,0
183523,0
177003,0
145340,0
192506,3
143319,0
164073,0
159560,0
91786,0
78727,2
185452,0
104966,0
138436,0
85494,0
10853,0
70741,0
34775,0
60790,0
148592,0
138441,0
128254,2
177310,0
3435,0
89533,0
151629,0
49276,0
154790,0
155658,0
184336,0
137218,0
203792,0
57382,0
54262,0
202159,0
113488,0
203310,0
12909,0
28994,0
89485,0
201649,0
149337,0
8657,0
135892,0
127454,0
177531,0
29486,0
117573,4
79469,2
5619,0
162784,0
107398,0
154200,0
86720,0
169155,0
92078,0
199916,0
167384,0
10322,0
34626,0
141651,0
168127,0
178800,0
5551,0
95514,0
61890,0
189275,0
205300,0
124854,0
164467,0
190005,0
150178,0
187905,3
33437,0
146175,0
200796,0
94646,0
162390,0
138506,0
161861,0
57187,0
149027,0
20369,0
51834,0
42826,2
2270,0
93531,0
104302,0
11691,0
3321,0
91578,0
48867,0
81965,0
170847,0
142634,0
41588,0
86958,0
165198,0
204338,0
121197,0
73187,0
105048,0
53548,2
71939,0
16075,0
36676,0
32102,0
6746,0
205328,0
65259,0
69718,0
127392,0
22199,0
129493,0
140156,0
199609,0
38318,0
87251,0
122389,0
125709,0
121678,0
146065,0
68314,0
45565,0
185818,0
18192,0
80890,0
181522,0
43292,0
60518,0
86547,0
128672,0
147060,0
49686,0
50857,0
108231,0
66938,0
108733,0
107927,0
145501,0
167208,2
46337,0
47554,0
204345,0
75458,2
170088,0
131638,0
53429,0
12510,0
44238,0
40855,0
105006,0
47480,0
56285,2
163536,0
86897,0
143475,0
14370,2
111791,0
147794,0
172769,0
17490,0
1130,0
150566,0
5105,0
183146,0
164771,2
165301,0
161911,0
172765,0
152427,0
168493,0
35914,0
1169,0
69001,0
15537,0
177231,0
115592,0
13811,0
56971,0
145751,0
120265,0
67205,0
14455,0
107247,0
97403,0
37493,0
127868,2
122753,0
172511,0
127585,0
10820,0
79551,0
21788,0
111858,3
24201,0
165077,0
168838,0
137465,0
158884,1
198527,0
13495,0
54184,0
185080,0
118820,0
184511,4
111701,0
59236,0
205948,0
33737,0
135025,2
192355,0
90614,0
3916,0
56332,0
78172,0
111149,2
70263,0
119550,0
157052,0
201718,0
51185,0
143852,0
112823,0
105515,0
180074,0
59783,0
131048,0
45862,0
67490,0
196834,0
47271,0
21301,0
29908,3
74222,0
129856,0
182923,0
78609,0
186094,0
33767,0
141048,0
121672,0
62713,0
47461,0
47650,0
140048,0
180719,4
205754,0
75053,0
83838,0
147194,3
60863,0
137265,2
190931,0
71138,0
172353,0
58802,2
64455,0
153367,3
44047,0
188645,0
22312,0
27992,0
53088,0
32138,0
124933,0
185838,0
185222,0
200235,0
99276,0
59713,2
125504,0
147662,0
138681,0
106011,0
195742,3
103231,0
43991,0
140618,0
75296,0
124099,0
70321,0
21516,0
103671,2
841,0
122046,0
40796,0
145764,0
18836,0
112043,0
109310,0
151892,0
136878,0
137753,0
133283,0
83059,2
196286,0
151633,0
170183,0
49617,0
131429,0
45250,0
166694,0
98332,0
50581,2
191631,0
5809,2
134092,0
13082,0
36508,0
136345,0
115600,0
52053,0
67146,0
66006,0
106182,0
162610,0
85112,0
141061,0
131306,0
119687,0
198976,0
18011,0
99902,0
137735,0
174861,0
185642,0
144640,0
123104,0
193276,0
200810,2
34734,0
23016,0
93776,0
124738,0
157570,0
10447,2
126607,0
57789,0
176965,0
9772,0
17932,0
163423,0
93237,0
26537,0
167641,0
131499,0
198707,0
89072,0
72313,0
9513,2
195222,0
62060,0
117658,0
165759,0
99493,0
52167,0
201357,0
92502,0
111467,0
200808,0
200540,0
34991,0
193129,0
33565,0
23844,0
17933,0
172404,4
47046,0
58622,0
48166,0
14071,0
194890,0
150229,0
147742,0
166912,0
111996,0
37411,0
27914,0
188197,0
112377,0
122290,0
10881,0
185674,0
180263,0
182677,0
192885,2
91119,0
58613,0
57634,0
98491,0
170345,0
159291,0
201455,0
32394,1
19669,2
170038,0
75484,0
34934,0
196127,0
172089,0
24083,0
202195,0
140375,2
37657,0
61962,0
109050,0
154631,0
133566,0
127255,0
116368,0
18135,0
94676,0
55564,0
196272,0
8578,0
22058,0
146796,0
17404,0
118810,0
105887,0
27489,0
183402,0
132525,0
147309,2
86877,0
97673,0
200097,0
72868,3
183544,0
124772,0
155908,0
126939,0
87140,0
61343,0
111618,0
93879,2
37410,0
159382,0
187687,0
68826,0
103642,4
96608,0
71285,0
28151,0
92573,2
56902,0
48392,0
34180,0
9300,0
63022,0
106537,0
143443,0
11004,0
47965,0
147749,0
30944,0
202716,0
42384,4
166550,4
39644,0
69859,0
202530,0
143785,0
19048,0
120897,0
162982,0
50955,0
50294,0
197182,0
125363,0
170719,0
18910,0
189401,0
63496,0
82091,0
144132,0
95084,0
7697,0
205989,0
21750,0
37192,0
31622,0
200817,0
90033,0
23260,0
166711,0
125086,0
165996,0
37021,0
5641,0
147867,2
151025,0
169538,0
44961,0
169374,0
74686,3
202512,0
18968,0
172270,0
111669,0
71579,0
124814,0
121257,0
16281,0
22523,0
174655,0
120713,0
44039,0
31021,2
22440,0
398,0
9509,0
205500,0
50567,0
48320,0
100386,0
178981,0
51979,0
32737,0
12669,0
171646,0
14265,2
145916,0
201748,0
173575,0
198054,0
77532,0
199298,0
199960,0
128826,0
172016,0
50386,0
125670,0
31800,0
11733,0
23370,0
132466,0
133107,0
136101,0
83155,0
45110,0
40274,0
88543,2
14074,0
55574,2
29677,0
141685,0
174163,0
10243,0
129270,0
97859,0
74844,0
201764,2
200442,0
162889,0
21943,0
44157,0
151544,0
95573,0
3375,0
34127,2
53584,0
8232,0
63860,0
76470,0
81761,0
80607,0
145049,0
128502,2
31852,0
173804,0
173628,0
174587,0
27981,0
155987,0
158072,0
130573,2
133365,0
66923,0
58701,2
72848,0
190123,0
155815,0
6586,0
113823,0
14268,0
143296,2
94089,0
189840,0
24827,0
174026,0
6652,0
141579,0
31890,0
109566,2
30735,0
46572,2
64407,0
150795,0
81754,2
11582,0
94573,0
114586,0
180791,0
75515,0
35553,0
155421,2
155794,0
179133,0
8984,0
67996,0
179700,0
129937,0
10469,0
65145,0
94116,0
169920,3
78622,0
204819,0
203260,0
193571,0
21459,0
178911,0
195953,0
159323,0
204592,2
147460,0
86649,0
163374,0
70033,0
20200,0
113881,0
98535,2
157210,0
126094,0
59244,0
3154,2
35179,0
182422,0
65596,0
50424,0
38105,0
70379,0
106735,0
120808,0
21506,0
109829,0
76982,2
78503,0
55805,0
184134,0
167158,0
59040,0
139045,0
163734,0
165654,0
160060,0
162225,0
62069,0
39001,0
56358,0
160740,0
146460,0
44245,0
89198,0
9036,0
119748,0
130826,0
137146,0
169731,1
194650,0
152233,0
11579,0
116918,0
26836,0
70066,0
97475,0
201633,2
50641,0
128425,0
98601,0
84123,0
200381,0
160883,0
34040,0
56207,0
39242,0
14814,2
185143,0
66052,0
37627,0
162458,0
86705,0
146354,0
16688,0
65538,0
56880,0
75773,0
9872,0
129017,0
36306,0
73358,0
124495,0
115552,0
179742,0
173806,0
146156,0
45267,0
108466,0
22603,0
180574,0
109878,0
53671,0
35014,0
35950,0
69571,0
72461,0
76452,0
137066,0
183822,0
140129,2
120649,0
174416,0
86012,0
15556,0
136837,0
166862,0
60962,0
37515,2
64387,0
59753,0
79401,0
196195,0
150469,4
105883,0
42048,0
168538,0
51389,0
50356,0
21166,0
60049,2
158840,0
113069,0
38442,0
88189,0
5196,0
86108,0
37848,0
242,0
135227,0
170830,0
53092,0
176153,0
173501,0
20409,0
62072,0
148360,0
150204,0
16044,0
73276,0
84135,4
173135,0
185536,0
120712,0
158570,0
12378,0
155993,0
50314,0
58820,0
141477,0
120182,0
101516,0
10765,0
13585,0
121587,0
181839,0
108563,0
12889,0
84138,0
63762,0
180625,0
193899,0
127604,0
36719,0
180840,0
113318,0
101461,0
156436,0
151090,0
118567,0
162414,0
22532,0
148581,0
129350,0
51148,0
8046,0
128200,0
69290,0
75650,0
170365,0
107629,0
39359,0
155501,0
75982,0
16348,0
32893,0
50946,0
110043,0
73762,0
103778,0
31119,0
112641,0
188222,0
33097,0
180558,0
20569,0
196853,0
21358,0
155995,0
16198,0
122037,0
47771,0
112274,0
75400,0
186080,0
45583,0
34345,0
96103,0
74218,0
135207,0
134836,0
163175,0
42676,0
8406,0
139296,0
61208,0
36123,0
202733,3
66564,0
48257,0
57333,2
92600,0
130534,0
92357,0
77979,0
33642,0
138262,0
194560,0
83452,0
2907,0
203616,0
92915,0
116766,2
118480,0
85891,0
39555,0
193448,0
178160,0
106183,0
18399,2
141851,0
156320,0
44937,0
133736,0
116681,0
76289,0
37609,0
111750,0
179770,0
216,0
51588,0
176866,0
72270,0
172610,0
174786,0
180043,0
96552,0
75887,0
31161,0
1349,0
22960,0
199477,0
148992,0
87106,2
85669,0
186613,0
173479,0
165466,0
192481,0
96658,0
187995,0
126538,0
41319,0
133648,0
182017,0
91908,0
10667,0
39674,0
89045,0
176966,0
46322,0
47237,0
82223,0
202676,0
87630,0
144162,0
138121,0
174316,0
67642,0
181714,0
110945,0
95061,0
161446,0
198932,0
37353,0
61760,0
114010,0
97517,0
92393,0
30385,0
65387,0
117854,0
91710,0
174225,0
29535,2
38235,0
90008,0
11203,0
32656,0
92815,2
41148,0
459,0
177718,0
193902,0
83198,0
88531,0
28281,0
135172,0
43576,0
96601,0
96136,2
171350,0
34519,0
127038,0
127053,0
53452,0
127117,0
178597,0
58910,0
193608,0
183193,0
173050,0
94584,0
203609,0
146824,0
17901,0
11687,0
134182,0
173731,0
158325,0
13868,0
178081,0
32761,0
190837,0
199456,0
72631,0
28681,0
39525,0
199193,0
60742,0
62398,0
201177,0
188126,0
203046,0
142494,0
202128,0
144923,0
116621,0
2215,0
122064,0
39728,0
54044,0
135465,0
160727,0
46684,0
151369,0
79098,0
191908,3
86694,0
20147,0
69314,0
65872,0
139907,0
6417,3
65407,2
65297,0
4229,0
66470,4
125614,0
44195,0
131624,0
172420,0
73744,0
9556,0
36839,0
16161,0
119032,0
182222,0
25706,0
101388,0
137350,0
30995,0
131637,0
57968,0
111852,0
114545,0
154814,0
206203,0
111789,0
126067,2
176662,0
46594,0
103179,0
187918,0
156158,0
182619,0
81065,0
80795,2
80054,0
91839,0
93568,0
160498,0
84634,0
151154,0
18909,0
41746,0
37554,0
156919,0
164432,0
76295,0
65418,0
44638,0
163122,0
26517,0
18432,0
73972,0
99711,0
39873,0
144351,0
160340,0
203653,0
159564,0
68233,0
81155,0
1151,0
186216,4
184132,0
7295,0
176182,0
53222,0
121272,0
54612,0
84897,0
110237,2
153724,2
117342,0
9939,0
123277,0
93523,0
126848,4
15055,0
168442,0
192932,0
15691,0
133470,0
127750,0
140164,0
110336,0
150805,0
47101,0
141339,0
205213,0
140183,0
11715,0
33625,0
18599,0
54750,0
18138,0
61015,0
191751,0
53555,0
142072,2
108197,0
76715,0
62283,0
141804,3
150408,0
18735,0
61652,0
106133,0
51706,0
114625,0
74572,0
62343,0
115727,0
80450,2
73071,0
37991,0
76290,0
175859,2
118500,0
191513,0
116181,0
2001,0
156965,0
88119,0
105196,0
133248,0
171528,0
135567,0
33274,0
105390,0
170548,0
202591,0
40229,0
198685,0
76902,2
13876,0
52740,0
161403,0
111632,0
187994,3
160189,0
179884,0
80938,0
108790,2
3381,0
75209,2
33786,0
20547,0
49546,0
147372,0
170559,0
88415,0
88777,0
52794,2
161467,0
103304,0
173812,2
176179,2
39632,0
91363,0
8047,0
90415,0
24149,0
29091,0
120133,0
102715,0
58654,0
204999,0
25013,0
71901,2
67946,0
158144,0
159205,0
149470,0
87342,0
199633,0
184636,0
114119,0
192884,0
180556,0
42545,0
89146,0
147990,0
74740,2
64943,0
190132,0
128017,0
130656,0
55039,2
137143,0
24509,0
4788,0
194037,0
19184,0
81156,0
131252,0
114038,0
87441,0
28402,0
31215,4
32560,0
203267,0
135548,2
9870,0
13910,0
178870,0
86227,0
146372,0
200233,0
142993,0
20983,0
172335,2
46,0
107581,0
199619,2
14013,0
135573,0
101197,2
25416,0
81467,0
10712,2
181723,0
203301,0
154497,0
116123,0
17671,4
81837,0
124912,0
190527,0
193437,0
30887,0
200399,0
27477,0
191934,0
122784,0
23505,2
101309,0
97563,0
164896,0
151447,0
42113,0
133147,0
170818,0
52810,0
44023,2
31677,0
71959,0
45527,0
37092,0
99020,0
42510,0
17054,0
134057,0
48717,0
107215,0
159366,0
59341,0
6786,0
17151,0
134552,0
122640,0
196509,0
133959,0
201714,0
56311,0
119960,0
76336,0
172414,0
110469,0
119517,0
165330,0
166923,0
66210,2
58130,0
143422,0
148313,0
107099,0
123009,0
191351,0
75814,0
154624,0
117772,0
178357,0
110816,0
194600,0
102854,0
128834,0
20855,0
127110,0
21095,0
112240,0
101599,4
130766,0
85206,3
110319,0
78715,0
204000,0
14780,0
89714,2
142912,0
84497,0
156434,0
153786,0
162077,0
135096,0
31399,0
172611,0
134849,0
43876,2
124430,0
8062,0
155437,0
200040,0
3529,0
199167,0
92506,0
16922,0
105667,0
83651,0
14597,0
9360,0
48606,0
52661,0
57668,0
114818,0
155252,0
125100,0
125637,0
96863,0
121865,0
12231,0
187282,0
199781,0
51155,0
69796,0
67774,0
154240,0
190524,0
125472,0
183694,0
2481,0
100038,2
158943,0
160021,0
102320,2
18177,0
134966,0
125874,0
64531,0
96984,0
177239,0
50801,0
166522,0
121473,0
98683,0
135853,0
205767,0
198531,0
108491,0
59923,0
190282,2
179328,0
91616,0
102669,0
164977,0
55747,0
127809,0
135479,0
197344,0
396,2
20682,0
77080,0
184408,3
45881,0
138501,0
156774,0
183469,0
187695,0
74488,0
192860,0
89469,0
79000,0
120949,0
60649,0
119266,2
50522,0
184018,0
1206,0
120270,0
8359,0
79727,0
80149,0
48493,0
28095,0
187755,0
137261,0
196322,0
56102,0
99982,0
194772,0
111371,0
111548,0
205050,0
54793,0
157905,0
8704,0
52984,0
169791,0
99192,0
184951,0
128104,0
38738,0
81934,0
160181,0
79905,0
127410,0
122202,0
117565,0
185233,0
33923,0
60360,0
73646,0
33812,0
8462,0
23283,0
150420,2
23684,0
134583,0
59029,0
158440,0
48557,0
55173,0
47281,0
55825,0
127876,0
171731,0
20242,0
10159,0
13727,0
6673,0
104665,0
26620,0
175578,0
58644,0
7853,3
47960,0
55199,0
70109,0
192462,0
74133,0
84512,0
38313,2
7248,0
56875,0
15799,2
64862,0
198840,0
82340,0
73108,0
78888,0
134516,0
181352,0
112899,0
130322,0
27341,0
118644,0
5250,0
195517,0
40410,0
76896,0
153322,0
57691,0
111661,0
195278,0
132231,0
39933,0
87148,0
61318,0
144542,0
203867,0
121450,0
23914,0
88353,0
127214,0
110989,0
70636,0
8903,0
158639,0
7810,0
203266,0
154000,0
117760,0
20277,2
193584,0
13262,0
104067,0
72815,0
122790,0
44746,0
173753,0
62687,2
21403,0
178033,0
111629,0
108490,3
186753,0
175918,0
169491,0
193722,0
40870,0
120613,0
7037,0
140598,0
12230,0
175337,0
204726,2
156255,0
70229,0
68987,0
125144,0
122215,0
8986,0
48332,0
92864,0
204495,0
191611,0
55488,0
96724,0
174796,0
122598,0
173964,0
47804,2
179667,0
147916,0
111152,2
104035,0
36180,0
169744,0
77468,0
82915,0
73162,0
117863,0
58489,0
108782,0
58580,0
10804,0
167813,0
37146,0
153038,0
73398,0
21630,0
33717,0
84258,0
72330,0
14430,0
95268,0
198280,0
21694,0
21199,0
136885,0
35439,0
176060,0
50297,0
115304,0
5876,0
61858,0
53910,0
158123,2
18435,0
104190,0
200243,0
53174,2
85436,0
160898,0
93770,0
103994,0
10934,0
171062,0
155329,0
23202,0
118159,0
161853,0
92856,0
92601,0
107016,0
191049,2
86130,0
117303,0
69279,0
56712,0
197440,0
146151,0
111596,0
200202,0
52327,0
33821,0
82544,0
88501,0
94665,0
125379,0
25977,2
43286,0
180037,4
8512,0
155877,0
20052,4
79981,0
94450,0
157464,0
49382,0
149344,0
180765,0
128275,0
42593,0
34921,0
150126,0
50114,0
119905,0
51365,0
124270,0
24796,0
159937,0
106940,0
61291,0
93023,0
57636,0
186995,0
56663,0
25178,0
141847,0
63152,0
196976,0
109524,0
25841,0
179612,0
